,tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,cosin_simularity
850,589900.0,3,3,2046.0,2005,1872,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,46,2,4,6,135,3,25,10,33.0,42.0,67.0,483.0,147.0,7.0,3.0,2007,0.9999648795522449
942,593046.0,3,4,2208.0,2005,1800,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,9,1,1,1,3,0,7,3,28.0,68.0,60.0,434.0,132.0,5.5,2.0,2005,0.9999647895457344
1047,580000.0,4,2,1888.0,1969,1936,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,2,0,0,0,2,1,2,6,38.0,70.0,89.0,573.0,174.0,10.0,3.0,2011,0.9999646198381241
738,340000.0,3,3,1440.0,1985,2442,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Shake Shingle,1.0,98,14,9,12,101,8,57,32,40.0,68.0,63.0,302.0,92.0,5.0,3.0,2007,0.9999644712089484
614,279900.0,3,2,1910.0,1989,1986,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,18,1,3,0,7,1,8,6,42.0,80.0,63.0,377.0,114.0,6.0,2.0,2002,0.999964389961099
1194,417000.0,4,3,1540.0,1971,2533,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,18,5,0,2,16,2,13,11,42.0,55.0,72.0,360.0,110.0,5.0,3.0,2007,0.9999643400967513
868,535000.0,3,3,2200.0,2001,2241,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,61,9,4,4,71,3,51,14,35.0,77.0,46.0,483.0,147.0,5.0,3.0,2012,0.9999643381574739
771,612000.0,3,3,1628.0,1971,1694,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,14,1,1,5,12,1,5,8,36.0,47.0,83.0,561.0,171.0,9.0,3.0,2007,0.9999643104645562
815,525000.0,3,3,1815.0,1993,2330,Apartment / Condo / Townhouse,Stucco,Composition Shingle,1.0,12,2,1,3,15,3,12,11,39.0,33.0,74.0,454.0,138.0,5.0,3.0,2012,0.9999643053680087
694,525000.0,3,2,2952.0,1999,1920,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,37,6,2,4,38,3,15,20,56.0,58.0,54.0,471.0,143.0,5.0,3.0,2004,0.99996426825929
1220,532000.0,4,3,1786.0,1982,2310,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,31,4,3,5,20,2,20,16,34.0,66.0,72.0,483.0,147.0,8.0,3.0,2006,0.999964115345895
372,523000.0,3,1,1220.0,1987,2325,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,63,3,5,4,34,4,29,8,34.0,76.0,54.0,225.0,68.0,8.0,3.0,2016,0.9999641098530001
670,653931.0,3,2,2439.0,2007,1271,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,84,14,3,6,57,2,54,21,34.0,71.0,55.0,467.0,142.0,5.0,3.0,2007,0.9999640618850297
539,449835.0,3,2,1600.0,1994,2561,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,61,4,7,5,35,4,37,12,30.0,60.0,69.0,344.0,104.0,7.0,3.0,2008,0.99996394912415
1218,375000.0,4,3,1768.0,1979,2500,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,2,0,2,0,36.0,83.0,66.0,389.0,118.0,9.0,3.0,2015,0.9999635991733642
779,420000.0,3,3,1656.0,1973,2574,Apartment / Condo / Townhouse,Wood,Gravel/Rock,1.0,15,0,1,1,12,8,15,18,32.0,63.0,70.0,358.0,109.0,7.0,3.0,2008,0.9999635572568513
667,646319.0,3,2,2392.0,2001,1568,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,58,5,4,7,79,5,85,25,47.0,41.0,78.0,778.0,237.0,9.0,3.0,2001,0.9999633697629232
725,622500.0,3,3,1360.0,1969,1750,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,55,6,3,10,70,5,79,29,37.0,80.0,86.0,523.0,159.0,9.0,3.0,2005,0.9999633141912604
572,679370.0,3,2,1706.0,2013,1173,Apartment / Condo / Townhouse,Other,Composition Shingle,1.0,25,6,4,7,33,2,19,13,44.0,70.0,54.0,594.0,181.0,8.0,3.0,2013,0.9999632887272488
475,293000.0,3,2,1370.0,1984,2308,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,62,5,7,4,27,2,50,16,32.0,83.0,31.0,255.0,78.0,5.0,3.0,2014,0.9999632833570024
514,438950.0,3,2,1512.0,1977,2613,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,42,4,1,7,35,3,21,24,45.0,61.0,70.0,385.0,117.0,6.0,3.0,2006,0.9999632788335651
1160,357000.0,4,3,1274.0,1978,2556,Single-Family,Wood,Composition Shingle,1.0,13,1,0,0,7,1,4,6,34.0,83.0,47.0,359.0,109.0,8.0,3.0,2011,0.9999632312572794
547,218000.0,3,2,1625.0,1974,1595,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,18,2,1,3,11,3,11,10,34.0,49.0,54.0,307.0,93.0,6.0,3.0,2003,0.9999631543281339
1207,300000.0,4,3,1680.0,2005,2274,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,8,1,0,1,4,0,6,2,34.0,84.0,52.0,334.0,94.0,5.5,2.0,2010,0.9999630303229804
507,309900.0,3,2,1496.0,1979,2378,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,6,1,0,10,31.0,68.0,54.0,323.0,98.0,8.0,1.0,2011,0.9999628240650399
1498,495000.0,4,4,2448.0,2002,2443,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,27,3,1,3,13,1,19,7,34.0,71.0,58.0,463.0,141.0,6.0,2.0,2008,0.9999626093759334
657,284857.0,3,2,2236.0,1999,1903,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,77,12,6,5,76,0,47,23,42.0,65.0,65.0,500.0,152.0,5.0,3.0,2000,0.99996236565805
953,707368.0,3,4,3261.0,2003,0,Apartment / Condo / Townhouse,Brick,Other,1.0,119,7,20,22,297,6,84,28,36.0,68.0,72.0,687.0,209.0,8.0,3.0,2003,0.999962354613637
628,400000.0,3,2,2017.0,1993,2561,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,26,3,4,2,15,3,13,10,33.0,70.0,80.0,378.0,115.0,5.0,2.0,2004,0.9999623380529093
1493,570000.0,4,4,2148.0,1978,2334,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,25,1,0,3,21,2,14,18,43.0,61.0,86.0,561.0,171.0,6.0,3.0,2009,0.9999623227107458
435,375000.0,3,2,1232.0,1973,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,16,6,1,3,26,0,3,6,33.0,82.0,47.0,254.0,77.0,3.0,3.0,2005,0.9999622566785332
764,391066.0,3,3,1584.0,1984,2652,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,6,3,1,2,17,2,5,10,39.0,71.0,68.0,341.0,104.0,6.0,3.0,2015,0.9999621911269173
1494,409000.0,4,4,2157.0,1992,2545,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,21,2,1,3,14,2,14,8,44.0,80.0,64.0,422.0,128.0,5.0,3.0,2011,0.9999621716558874
582,539900.0,3,2,1768.0,1999,2545,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,60,7,8,6,58,6,35,14,39.0,49.0,54.0,458.0,139.0,6.0,3.0,2005,0.9999620800715401
769,719981.0,3,3,1610.0,2013,792,Apartment / Condo / Townhouse,Wood,Other,1.0,100,7,8,17,107,6,46,31,32.0,34.0,50.0,655.0,199.0,8.0,3.0,2013,0.9999620609770693
838,655000.0,3,3,1966.0,1996,1872,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,9,0,0,0,13,1,15,10,40.0,73.0,86.0,602.0,183.0,8.0,3.0,2007,0.9999619176942749
1209,710165.0,4,3,1682.0,2014,1149,Apartment / Condo / Townhouse,Other,Composition Shingle,1.0,25,6,4,7,33,2,19,12,44.0,70.0,54.0,601.0,183.0,8.0,3.0,2014,0.9999618607349874
848,640000.0,3,3,2032.0,1994,2016,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,24,2,1,2,20,1,20,7,40.0,73.0,86.0,573.0,174.0,9.0,3.0,2007,0.999961856512127
1486,230000.0,4,4,1582.0,1991,1793,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,10,1,0,2,3,0,5,5,44.0,94.0,66.0,368.0,112.0,7.0,3.0,2000,0.9999617743886833
1245,468000.0,4,3,2090.0,1979,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,33,5,4,5,27,2,20,17,34.0,66.0,72.0,454.0,138.0,8.0,3.0,2006,0.9999616659912487
886,660000.0,3,3,2466.0,2000,1860,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,121,11,10,16,103,10,65,43,39.0,67.0,91.0,721.0,220.0,7.0,3.0,2004,0.9999616512659217
900,475000.0,3,3,2690.0,1989,2440,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,29,4,4,2,23,2,11,9,36.0,39.0,84.0,438.0,133.0,5.0,2.0,2009,0.9999614954375775
840,466000.0,3,3,1980.0,1974,2700,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,42,4,3,4,46,3,31,19,36.0,81.0,80.0,592.0,172.0,9.0,3.0,2005,0.9999611618788493
854,635000.0,3,3,2064.0,1992,2217,Apartment / Condo / Townhouse,Brick,Wood Shake/ Shingles,1.0,21,4,1,5,15,1,18,10,45.0,84.0,81.0,569.0,173.0,8.0,3.0,2011,0.9999610057244978
499,324000.0,3,2,1452.0,1992,2535,Apartment / Condo / Townhouse,Metal,Other,1.0,25,2,0,2,25,1,15,8,35.0,93.0,62.0,325.0,99.0,6.0,2.0,2015,0.9999609788513033
869,642000.0,3,3,2200.0,2004,2171,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20,7,0,3,27,4,11,23,40.0,85.0,25.0,491.0,150.0,5.0,3.0,2006,0.9999609647023262
879,470000.0,3,3,2401.0,1984,2617,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,10,5,1,3,17,2,6,10,39.0,71.0,68.0,400.0,122.0,6.0,3.0,2014,0.9999608708762779
876,400000.0,3,3,2369.0,1984,2522,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,11,2,0,4,8,3,5,11,39.0,87.0,73.0,364.0,111.0,8.0,1.0,2014,0.9999608042090166
952,755000.0,3,4,3200.0,2004,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,118,7,20,22,297,6,77,27,36.0,68.0,72.0,684.0,208.0,8.0,3.0,2011,0.9999607377356626
951,760000.0,3,4,3084.0,2002,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,119,7,20,22,302,6,76,26,36.0,68.0,72.0,680.0,207.0,8.0,3.0,2013,0.9999607181427845
217,225000.0,2,2,1080.0,1985,1951,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,67,6,3,8,31,3,35,18,31.0,74.0,59.0,241.0,73.0,8.0,3.0,2011,0.9999607153918634
126,210000.0,2,1,960.0,1989,1820,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,6,2,0,0,4,0,4,1,36.0,62.0,63.0,216.0,66.0,7.5,2.0,2012,0.9999605865201371
675,535000.0,3,2,2526.0,1999,2591,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,34,7,1,5,25,4,22,23,49.0,48.0,52.0,524.0,160.0,6.0,3.0,2004,0.99996039700931
889,734235.0,3,3,2496.0,2010,1406,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,1.0,37,5,6,2,17,19,22,48,34.0,31.0,46.0,594.0,206.0,4.0,3.0,2010,0.9999602851440549
822,616700.0,3,3,1874.0,1994,2448,Apartment / Condo / Townhouse,Wood,Wood Shake/ Shingles,1.0,8,2,0,2,10,1,4,8,44.0,89.0,87.0,482.0,147.0,5.0,3.0,2005,0.9999602376361655
780,353140.0,3,3,1656.0,1977,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,0,0,0,0,2,0,0,1,41.0,69.0,77.0,348.0,106.0,9.0,3.0,2009,0.9999601006594376
820,650000.0,3,3,1844.0,1987,2309,Apartment / Condo / Townhouse,Wood Siding,Composition Shingle,1.0,64,10,9,7,80,6,47,42,45.0,60.0,71.0,708.0,206.0,9.0,3.0,2004,0.9999599126607343
947,650000.0,3,4,2400.0,1987,2309,Apartment / Condo / Townhouse,Wood Siding,Composition Shingle,1.0,64,10,9,7,80,6,47,42,45.0,60.0,71.0,720.0,209.0,9.0,3.0,2004,0.9999597293575089
824,385000.0,3,3,1885.0,1990,2718,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,29,4,7,2,14,3,15,10,33.0,70.0,80.0,418.0,127.0,5.0,2.0,2003,0.9999596216758146
269,550000.0,2,2,1200.0,1940,2744,Single-Family,Brick,Asphalt,1.0,141,6,26,26,244,25,139,50,38.0,29.0,90.0,503.0,167.0,4.0,3.0,2013,0.9999593597103531
950,500000.0,3,4,3019.0,1988,2532,Single-Family,Brick,Asphalt,1.0,53,6,5,8,82,9,80,27,33.0,74.0,80.0,623.0,189.0,9.0,3.0,2014,0.9999589026026462
1492,746559.0,4,4,2126.0,2009,1856,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,97,7,14,20,237,4,91,27,40.0,72.0,86.0,721.0,219.0,8.0,3.0,2009,0.9999587065085139
830,544240.0,3,3,1912.0,2005,2888,Single-Family,Brick,Composition Shingle,1.0,9,1,1,1,5,1,7,4,28.0,68.0,60.0,409.0,124.0,5.5,2.0,2005,0.9999586785595871
427,285000.0,3,2,1220.0,1982,2448,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,0,1,0,0,2,0,2,0,33.0,58.0,44.0,278.0,84.0,6.0,2.0,2008,0.9999585972398524
759,236000.0,3,3,1542.0,1985,1977,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,17,5,1,1,29,0,9,6,35.0,76.0,48.0,311.0,94.0,3.0,3.0,2010,0.9999584352083989
836,410000.0,3,3,1960.0,1991,2844,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,37,4,3,10,26,0,15,11,39.0,72.0,62.0,385.0,117.0,8.0,3.0,2011,0.9999583695691319
878,355000.0,3,3,2376.0,1983,2474,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,13,1,0,0,6,2,4,12,28.0,84.0,58.0,368.0,112.0,8.0,3.0,2004,0.9999582780511521
843,485602.0,3,3,1986.0,2004,2970,Apartment / Condo / Townhouse,Brick,Composition,1.0,85,13,4,7,66,8,66,39,44.0,76.0,58.0,463.0,141.0,5.0,3.0,2004,0.9999581609104558
1257,632500.0,4,3,2180.0,1998,2718,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,79,12,6,6,75,0,48,20,42.0,65.0,65.0,537.0,163.0,5.0,3.0,2005,0.9999580171496896
1303,566000.0,4,3,2504.0,2000,2866,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,27,3,1,3,14,1,19,6,34.0,71.0,58.0,467.0,142.0,6.0,2.0,2004,0.9999575960264708
874,375000.0,3,3,2321.0,2000,2653,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,2,0,1,0,4,0,3,1,31.0,82.0,65.0,286.0,81.0,8.0,2.0,2006,0.9999573524127814
887,790830.0,3,3,2466.0,2000,1944,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,121,11,10,16,104,10,65,43,39.0,67.0,91.0,815.0,248.0,7.0,3.0,2014,0.999956792891125
645,615000.0,3,2,2112.0,2000,2953,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,39,9,2,6,28,4,21,20,49.0,48.0,52.0,537.0,163.0,6.0,3.0,2013,0.9999567744316958
1490,724000.0,4,4,2072.0,1900,2435,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,183,8,31,32,282,31,172,77,42.0,61.0,86.0,661.0,219.0,2.0,3.0,2003,0.9999562216988198
1173,206000.0,4,3,1364.0,1993,1760,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,46,7,7,3,49,11,28,16,28.0,75.0,28.0,292.0,71.0,4.0,3.0,2012,0.9999561656972005
341,540000.0,2,2,2310.0,1955,3062,Single-Family,Brick,Asphalt,1.0,174,6,27,32,234,29,175,80,35.0,57.0,79.0,477.0,158.0,4.0,3.0,2011,0.9999561623135382
676,626934.0,3,2,2539.0,2007,2979,Apartment / Condo / Townhouse,Brick,Asphalt,1.0,61,2,5,11,166,6,36,10,32.0,69.0,70.0,520.0,158.0,7.0,3.0,2007,0.9999560261906988
668,772890.0,3,2,2432.0,2012,2340,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,37,5,4,4,38,2,37,16,33.0,53.0,71.0,688.0,209.0,9.0,3.0,2013,0.9999559767523605
687,497500.0,3,2,2729.0,1991,2966,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,1.0,237,9,47,43,289,23,95,88,31.0,29.0,90.0,871.0,302.0,8.0,3.0,2000,0.9999553381296183
864,780000.0,3,3,2160.0,1983,2430,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,1.0,177,14,39,24,100,10,77,75,34.0,18.0,90.0,626.0,217.0,5.0,3.0,2013,0.9999552028084236
885,708500.0,3,3,2460.0,1997,2931,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,131,6,19,19,259,12,97,46,45.0,70.0,71.0,671.0,204.0,9.0,3.0,2011,0.9999548713748888
558,395000.0,3,2,1661.0,1988,3057,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,7,0,3,1,5,2,4,2,34.0,73.0,73.0,340.0,103.0,8.0,3.0,2014,0.9999546960614969
617,675000.0,3,2,1920.0,1993,3049,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,22,1,1,2,21,0,21,6,40.0,73.0,86.0,553.0,168.0,9.0,3.0,2006,0.9999546856369278
884,750000.0,3,3,2452.0,1981,2713,Apartment / Condo / Townhouse,Wood,Other,1.0,18,1,0,3,15,0,5,11,39.0,64.0,81.0,590.0,179.0,6.0,3.0,2007,0.999954643917678
1318,610000.0,4,3,2612.0,2004,3227,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,38,4,4,8,32,3,22,11,32.0,81.0,71.0,483.0,147.0,7.0,3.0,2014,0.9999539744242225
819,235000.0,3,3,1840.0,1985,1951,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,68,11,4,5,52,2,52,18,45.0,40.0,50.0,269.0,82.0,5.0,3.0,2012,0.9999538676768939
704,212000.0,3,3,1080.0,1988,1995,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,18,1,3,0,8,1,8,5,41.0,62.0,85.0,303.0,92.0,6.0,2.0,2002,0.9999529966921541
852,410000.0,3,3,2055.0,1991,3145,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,49,6,6,4,44,4,18,15,36.0,39.0,84.0,368.0,112.0,5.0,2.0,2008,0.9999525850662925
679,395841.0,3,2,2564.0,2008,2922,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,0,0,0,0,1,0,0,1,33.0,76.0,56.0,352.0,100.0,8.5,2.0,2008,0.9999522326005148
540,214000.0,3,2,1600.0,1996,1846,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,27,4,3,1,22,3,23,14,35.0,80.0,72.0,425.0,129.0,5.0,3.0,1997,0.9999520500877276
903,489000.0,3,3,2722.0,1992,3232,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,26,3,4,2,15,3,13,10,33.0,70.0,80.0,459.0,140.0,5.0,2.0,2009,0.9999519801674535
877,340000.0,3,3,2372.0,1969,2683,Apartment / Condo / Townhouse,Wood,Composition Shingle,1.0,9,0,1,1,7,4,9,17,40.0,59.0,62.0,360.0,109.0,7.0,3.0,2015,0.9999518804841432
841,320000.0,3,3,1980.0,1994,2718,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,19,1,3,0,13,1,11,8,44.0,61.0,60.0,430.0,131.0,6.0,2.0,2002,0.9999518460965868
930,293000.0,3,4,1700.0,1986,2626,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,4,0,2,1,8,0,2,1,34.0,75.0,65.0,270.0,82.0,8.0,3.0,2012,0.9999516360800508
729,249000.0,3,3,1368.0,1987,2356,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,129,14,9,10,78,8,83,37,37.0,69.0,48.0,298.0,91.0,5.0,3.0,2008,0.9999513920726506
1280,409610.0,4,3,2400.0,2002,3114,Apartment / Condo / Townhouse,Brick,Other,1.0,25,3,1,6,21,0,14,9,39.0,72.0,62.0,532.0,162.0,8.0,3.0,2002,0.9999510719124063
160,337600.0,2,1,1296.0,1954,3001,Single-Family,Brick,Asphalt,1.0,28,7,3,3,33,1,23,15,34.0,68.0,36.0,259.0,86.0,2.0,3.0,2005,0.9999509488685163
781,223932.0,3,3,1656.0,1996,1980,Single-Family,Brick,Composition Shingle,1.0,16,2,3,0,5,1,8,6,47.0,50.0,84.0,422.0,128.0,5.0,2.0,1996,0.9999507933922118
1308,570910.0,4,3,2538.0,2005,3571,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,54,3,4,4,35,4,32,8,33.0,71.0,65.0,450.0,137.0,6.0,3.0,2005,0.9999505874614983
913,665000.0,3,3,3135.0,1994,3463,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,8,2,0,2,10,1,4,8,44.0,89.0,87.0,561.0,171.0,5.0,3.0,2013,0.9999505537137129
1392,755005.0,4,3,3272.0,1990,3354,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20,2,1,3,17,5,15,13,45.0,65.0,76.0,523.0,159.0,5.0,3.0,2005,0.999950340093289
693,760000.0,3,2,2900.0,2004,3484,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,23,3,1,6,22,1,13,9,40.0,87.0,63.0,594.0,181.0,9.0,3.0,2004,0.9999501445871465
383,580000.0,3,1,1323.0,1920,3674,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,62,9,9,11,68,7,41,38,37.0,41.0,53.0,526.0,174.0,3.0,3.0,2010,0.9999494579097308
639,344000.0,3,2,2097.0,2003,2966,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1.0,7,1,1,0,3,0,5,5,36.0,70.0,39.0,296.0,84.0,8.0,1.0,2004,0.9999486732638573
928,200750.0,3,4,1633.0,1977,1716,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,6,3,0,1,11,1,4,4,43.0,82.0,76.0,401.0,122.0,8.0,3.0,1999,0.9999486562637458
1251,465000.0,4,3,2128.0,2002,3563,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,25,2,0,2,25,1,16,7,35.0,93.0,62.0,439.0,134.0,6.0,2.0,2008,0.9999485345546412
1316,580000.0,4,3,2602.0,2002,3752,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,28,2,1,2,29,1,16,8,35.0,93.0,62.0,471.0,143.0,6.0,2.0,2004,0.9999485257070819
1205,595000.0,4,3,1672.0,1971,3840,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,45,6,4,4,52,2,34,18,44.0,80.0,83.0,573.0,174.0,8.0,3.0,2005,0.9999484499426242
323,329900.0,2,2,1477.0,2001,3049,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,22,3,4,6,49,0,24,7,64.0,46.0,59.0,299.0,85.0,7.0,3.0,2004,0.9999483035557801
1307,649900.0,4,3,2535.0,2005,3985,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9,1,1,1,3,0,7,3,28.0,68.0,60.0,537.0,163.0,5.5,2.0,2006,0.9999471598038707
616,339900.0,3,2,1918.0,1988,3057,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,7,0,3,1,5,2,4,2,34.0,73.0,73.0,352.0,107.0,8.0,3.0,2003,0.9999469882068432
940,345000.0,3,4,2136.0,1986,3034,Apartment / Condo / Townhouse,Brick,Other,1.0,58,5,4,7,78,5,85,23,52.0,61.0,86.0,688.0,210.0,9.0,3.0,1996,0.9999461774010949
1381,675000.0,4,3,3150.0,2003,3998,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,21,1,4,0,17,1,12,8,40.0,68.0,70.0,573.0,174.0,6.0,2.0,2008,0.9999461643362519
823,299000.0,3,3,1882.0,1994,2822,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,11,2,1,0,5,0,8,2,29.0,82.0,44.0,229.0,64.0,4.5,2.0,2004,0.9999451712241135
575,215570.0,3,2,1722.0,1978,1977,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1.0,25,4,1,5,15,1,20,12,34.0,66.0,72.0,400.0,122.0,8.0,3.0,2001,0.9999450155977142
777,200000.0,3,3,1650.0,1969,1799,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,3,0,0,1,6,0,12,1,28.0,85.0,31.0,266.0,81.0,6.0,3.0,2015,0.9999444725035181
151,300000.0,2,1,1188.0,1954,3001,Single-Family,Brick,Asphalt,1.0,29,7,3,3,36,1,23,15,34.0,68.0,36.0,255.0,84.0,2.0,3.0,2009,0.9999442524652785
997,559900.0,4,2,1386.0,1930,4199,Single-Family,Stucco,Composition Shingle,1.0,98,12,14,7,43,8,48,27,36.0,60.0,44.0,504.0,174.0,7.0,3.0,2012,0.9999429482114078
1508,675000.0,4,4,3315.0,2004,4347,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,45,7,2,4,39,4,25,18,39.0,62.0,81.0,671.0,204.0,5.0,3.0,2009,0.999942605587082
652,279000.0,3,2,2172.0,1993,2600,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,103,5,17,21,235,4,90,31,39.0,79.0,76.0,569.0,173.0,8.0,3.0,1999,0.999941823624456
926,285000.0,3,4,1628.0,1968,2887,Apartment / Condo / Townhouse,Brick,Other,1.0,20,5,2,1,17,1,13,10,49.0,84.0,65.0,397.0,121.0,9.0,3.0,2015,0.9999413265686545
1740,405600.0,5,4,1916.0,2000,3707,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,2,0,1,0,3,0,3,1,31.0,82.0,65.0,339.0,96.0,8.0,2.0,2007,0.9999411571885893
888,314100.0,3,3,2484.0,1997,2809,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,115,7,20,20,250,4,101,31,40.0,72.0,86.0,696.0,212.0,8.0,3.0,1997,0.999941099510574
806,225000.0,3,3,1760.0,2006,2200,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,8,1,0,1,4,0,6,2,34.0,84.0,52.0,317.0,89.0,5.5,2.0,2009,0.9999404555774404
397,349900.0,3,2,816.0,1949,3484,Apartment / Condo / Townhouse,Brick,shake-shingle,1.0,60,10,5,7,25,3,48,13,33.0,52.0,38.0,368.0,112.0,5.0,3.0,2007,0.999939647921857
1757,550000.0,5,4,3250.0,2006,4181,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,64,6,4,7,30,3,33,14,33.0,62.0,51.0,548.0,167.0,8.0,3.0,2008,0.999939610429552
